Id,Label,timeset,airport_id,airport_name,airport_city,airport_country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,airport_dst,airport_tz,airport_type,data_source,background_map_node,lat,lng,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
5950,,,5950,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,OPSN,26.473101,67.717201,121,5,N,Asia/Karachi,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0.000039,2064,2093,0,0
5951,,,5951,Turbat International Airport,Turbat,Pakistan,TUK,OPTU,25.986401,63.030201,498,5,N,Asia/Karachi,airport,OurAirports,,,,5,6,11,5,6,11,8,0.254568,0.269823,3163.932959,0.000943,0.00093,1034,0.533333,0.000103,0,19,0.5,0.007532
5952,,,5952,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,35.561749,45.316738,2494,3,U,Asia/Baghdad,airport,OurAirports,,,,7,7,14,9,9,18,8,0.303514,0.325156,4.074979,0.009844,0.009828,1034,0.809524,0.00011,0,19,0.809524,0.056458
5953,,,5953,Kamishly Airport,Kamishly,Syria,KAC,OSKL,37.020599,41.191399,1480,2,E,Asia/Damascus,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2073,0,0.000039,2065,2094,0,0
5954,,,5954,Sayun International Airport,Sayun Intl,Yemen,GXF,OYSY,15.9661,48.7883,2097,3,U,Asia/Aden,airport,OurAirports,,,,4,4,8,5,5,10,8,0.277213,0.293176,0,0.001746,0.001725,1034,1,0.000088,0,19,1,0.012115
5959,,,5959,Adak Airport,Adak Island,United States,ADK,PADK,51.877998,-176.645996,18,-10,A,America/Adak,airport,OurAirports,,,,1,1,2,1,1,2,9,0.231793,0.242055,0,0.000105,0.000105,2419,0,0.000072,0,19,0,0.001108
5960,,,5960,Gustavus Airport,Gustavus,United States,GST,PAGS,58.425301,-135.707001,35,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,3,3,6,9,0.212269,0.219369,0,0.000012,0.000012,2419,1,0.000154,0,19,1,0.000469
5961,,,5961,Skagway Airport,Skagway,United States,SGY,PAGY,59.460098,-135.315994,44,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,4,3,7,9,0.212269,0.219369,0,0.000012,0.000012,2419,1,0.000179,0,19,1,0.000469
5962,,,5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.188301,-159.774994,70,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,3,3,6,10,0.188345,0.194215,6271,0.000002,0.000002,2419,0,0.000328,0,19,0,0.000357
5963,,,5963,Haines Airport,Haines,United States,HNS,PAHN,59.243801,-135.524002,15,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,3,4,7,9,0.212269,0.219369,0,0.000012,0.000012,2419,1,0.000161,0,19,1,0.000469
5964,,,5964,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003,55,-9,A,America/Anchorage,airport,OurAirports,,,,3,3,6,4,4,8,10,0.188821,0.19581,85.333333,0.000003,0.000003,2419,0.666667,0.000252,0,19,0.5,0.000709
5965,,,5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,62.9529,-155.606003,341,-9,A,America/Anchorage,airport,OurAirports,,,,4,3,7,6,5,11,9,0.23193,0.242666,9405,0.000106,0.000106,2419,0.166667,0.000314,0,19,0.166667,0.001614
5966,,,5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095402,-163.682007,337,-9,A,America/Anchorage,airport,OurAirports,,,,1,1,2,1,1,2,10,0.188254,0.193763,0,0.000002,0.000002,2419,0,0.000098,0,19,0,0.000177
5967,,,5967,Aniak Airport,Aniak,United States,ANI,PANI,61.5816,-159.542999,88,-9,A,America/Anchorage,airport,OurAirports,,,,7,6,13,12,11,23,9,0.231999,0.243198,31268.833333,0.000106,0.000106,2419,0.095238,0.00063,0,19,0.095238,0.002095
5968,,,5968,Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,75,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,2,2,4,11,0.158774,0.162768,1568,0.000002,0,2419,1,0.000153,0,19,0.5,0.000659
5969,,,5969,Wrangell Airport,Wrangell,United States,WRG,PAWG,56.484299,-132.369995,49,-9,A,America/Anchorage,airport,OurAirports,,,,2,2,4,2,2,4,9,0.210983,0.217636,4,0.00001,0.00001,2419,0,0.000127,0,19,0,0.000418
5989,,,5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.211,-156.973999,24,-10,A,Pacific/Honolulu,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2074,0,0.000039,2066,2095,0,0
5990,,,5990,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,PKMA,11.3407,162.328003,13,12,U,Pacific/Majuro,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,0.000039,2067,2096,0,0
5991,,,5991,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,26.1598,119.958,232,8,U,Asia/Taipei,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0.000039,2068,2097,0,0
5992,,,5992,Hengchun Airport,Hengchun,Taiwan,HCN,RCKW,22.0411,120.730003,46,8,U,Asia/Taipei,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2077,0,0.000039,2069,2098,0,0
5993,,,5993,Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT,26.224199,120.002998,41,8,U,Asia/Taipei,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,0.000039,2070,2099,0,0
5994,,,5994,Kushiro Airport,Kushiro,Japan,KUH,RJCK,43.041,144.192993,327,9,U,Asia/Tokyo,airport,OurAirports,,,,3,3,6,5,5,10,8,0.266672,0.281535,0.521595,0.000987,0.000986,1538,1,0.00009,0,19,0.833333,0.008645
5995,,,5995,Okadama Airport,Sapporo,Japan,OKD,RJCO,43.117447,141.38134,25,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2079,0,0.000039,2071,2100,0,0
5996,,,5996,Saga Airport,Saga,Japan,HSG,RJFS,33.1497,130.302002,6,9,N,Asia/Tokyo,airport,OurAirports,,,,2,3,5,2,3,5,8,0.28104,0.29887,2.486533,0.001227,0.002086,1538,0.666667,0.000058,0,19,0.666667,0.01629
5997,,,5997,Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.255001,136.923996,52,9,U,Asia/Tokyo,airport,OurAirports,,,,6,6,12,6,6,12,9,0.223513,0.233277,13.929214,0.00011,0.00011,1538,0,0.00014,0,19,0,0.001894
5998,,,5998,Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399,131.789993,184,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
5999,,,5999,Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.227402,140.431,1221,9,U,Asia/Tokyo,airport,OurAirports,,,,2,2,4,4,4,8,9,0.23099,0.241606,0,0.000156,0.000151,1538,1,0.00008,0,19,1,0.001807
6000,,,6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.191898,140.371002,292,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
6001,,,6001,Shonai Airport,Shonai,Japan,SYO,RJSY,38.812199,139.787003,86,9,U,Asia/Tokyo,airport,OurAirports,,,,1,1,2,1,1,2,9,0.256589,0.268725,0,0.000327,0.000335,1538,0,0.000051,0,19,0,0.00274
6002,,,6002,Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ,34.073601,139.559998,67,9,U,Asia/Tokyo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0.000039,2072,2101,0,0
6003,,,6003,Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.903801,126.615997,29,9,U,Asia/Seoul,airport,OurAirports,,,,1,1,2,2,2,4,9,0.227372,0.237353,0,0.000125,0.000125,1538,0,0.000058,0,19,0,0.001359
6004,,,6004,Mokpo Heliport,Mokpo,South Korea,MPK,RKJM,34.7589,126.379997,23,9,U,Asia/Seoul,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,0.000039,2073,2102,0,0
6005,,,6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,37.441201,127.963858,329,9,U,Asia/Seoul,airport,OurAirports,,,,1,1,2,1,1,2,9,0.227372,0.237353,0,0.000125,0.000125,1538,0,0.000049,0,19,0,0.001359
6006,,,6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061298,128.669006,241,9,U,Asia/Seoul,airport,OurAirports,,,,1,1,2,1,1,2,8,0.271288,0.286699,0,0.00084,0.00084,1538,0,0.000046,0,19,0,0.006591
6007,,,6007,Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,35.088591,128.071747,25,9,U,Asia/Seoul,airport,OurAirports,,,,2,2,4,3,3,6,9,0.227884,0.23839,0,0.000164,0.000164,1538,1,0.000067,0,19,1,0.00189
6008,,,6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,36.717008,127.498741,191,9,U,Asia/Seoul,airport,OurAirports,,,,4,4,8,9,9,18,8,0.280386,0.29848,1.268948,0.0018,0.001795,1538,0.833333,0.000106,0,19,0.833333,0.01518
6009,,,6009,Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,14.7944,120.271004,64,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2082,0,0.000039,2074,2103,0,0
6010,,,6010,Cuyo Airport,Cuyo,Philippines,CYU,RPLO,10.8581,121.069,0,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,0.000039,2075,2104,0,0
6011,,,6011,Rajah Buayan Air Base,General Santos City,Philippines,\N,RPMB,6.10644,125.235001,28,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0.000039,2076,2105,0,0
6012,,,6012,Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.25352,124.707001,53,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,9,0.226468,0.236281,0,0.000068,0.000068,1538,0,0.000052,0,19,0,0.000841
6013,,,6013,Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.05367,121.011002,118,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,10,0.202349,0.208866,0,0.000006,0.000006,1538,0,0.000061,0,19,0,0.000222
6014,,,6014,Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,RPMN,5.046991,119.742996,15,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2085,0,0.000039,2077,2106,0,0
6016,,,6016,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838,125.480947,20,8,N,Asia/Manila,airport,OurAirports,,,,2,2,4,3,3,6,9,0.2536,0.266575,0,0.000382,0.000383,1538,1,0.000075,0,19,1,0.003667
6017,,,6017,Tandag Airport,Tandag,Philippines,TDG,RPMW,9.07211,126.170998,16,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2086,0,0.000039,2078,2107,0,0
6018,,,6018,Naga Airport,Naga,Philippines,WNP,RPUN,13.5849,123.269997,142,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,2,2,4,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000063,0,19,0,0.002826
6019,,,6019,Basco Airport,Basco,Philippines,BSO,RPUO,20.4513,121.980003,291,8,N,\N,airport,OurAirports,,,,1,1,2,2,2,4,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000063,0,19,0,0.002826
6020,,,6020,San Fernando Airport,San Fernando,Philippines,SFE,RPUS,16.5956,120.303001,13,8,N,Asia/Manila,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0.000039,2079,2108,0,0
6021,,,6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.643368,121.73315,70,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,3,3,6,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000074,0,19,0,0.002826
6022,,,6022,Virac Airport,Virac,Philippines,VRC,RPUV,13.5764,124.206001,121,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000051,0,19,0,0.002826
6023,,,6023,Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.0727,124.544998,12,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000051,0,19,0,0.002826
6024,,,6024,Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.5024,124.636002,6,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,2,2,4,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000063,0,19,0,0.002826
6025,,,6025,Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.369682,123.630095,49,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,1,1,2,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000051,0,19,0,0.002826
6026,,,6026,Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.5977,122.751999,10,8,N,Asia/Manila,airport,OurAirports,,,,1,1,2,3,3,6,9,0.253518,0.266256,0,0.000314,0.000315,1538,0,0.000074,0,19,0,0.002826
6027,,,6027,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.6196,-63.793701,1472,-3,N,America/Argentina/Salta,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0.000039,2080,2109,0,0
6028,,,6028,Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-46.5383,-68.965302,1082,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,0.000039,2081,2110,0,0
6029,,,6029,Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,SAVN,-40.7512,-65.0343,85,-3,N,America/Argentina/Salta,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0.000039,2082,2111,0,0
6030,,,6030,Lago Argentino Airport,El Calafate,Argentina,ING,SAWA,-50.336102,-72.248596,732,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2091,0,0.000039,2083,2112,0,0
6031,,,6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831,-70.150002,356,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0.000039,2084,2113,0,0
6032,,,6032,Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.5423,-56.7218,9,-3,N,America/Buenos_Aires,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2093,0,0.000039,2085,2114,0,0
6033,,,6033,Necochea Airport,Necochea,Argentina,NEC,SAZO,-38.4831,-58.8172,72,-3,N,America/Buenos_Aires,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2094,0,0.000039,2086,2115,0,0
6034,,,6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.21896,-39.2701,1392,-3,S,America/Fortaleza,airport,OurAirports,,,,5,5,10,5,5,10,8,0.264669,0.280213,35.853405,0.001036,0.001035,1263,0.9,0.000107,0,19,0.9,0.00822
6036,,,6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4823,-41.277,1676,-3,S,America/Fortaleza,airport,OurAirports,,,,1,1,2,1,1,2,9,0.237033,0.247149,0,0.000123,0.000123,1263,0,0.000054,0,19,0,0.001052
6037,,,6037,Macaé Airport,Macaé,Brazil,MEA,SBME,-22.343,-41.765999,8,-3,S,America/Sao_Paulo,airport,OurAirports,,,,3,3,6,4,4,8,9,0.217437,0.228372,33.897825,0.000061,0.000061,1263,0.666667,0.000108,0,19,0.666667,0.001407
6038,,,6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.196899,-49.926399,2122,-3,S,America/Sao_Paulo,airport,OurAirports,,,,2,2,4,2,2,4,9,0.213222,0.224312,0,0.000042,0.000042,1263,1,0.000088,0,19,1,0.000985
6039,,,6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.8628,-40.863098,3002,-3,S,America/Fortaleza,airport,OurAirports,,,,4,4,8,6,6,12,8,0.264289,0.279415,21.31221,0.000899,0.000899,1263,0.666667,0.000133,0,19,0.666667,0.006871
6040,,,6040,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,287,-3,S,America/Sao_Paulo,airport,OurAirports,,,,3,3,6,4,4,8,9,0.222325,0.233502,7838.5,0.000075,0.00006,1263,0.333333,0.000193,0,19,0.166667,0.001139
6041,,,6041,Toledo Airport,Toledo,Brazil,TOW,SBTD,-24.6863,-53.697498,1843,-3,S,America/Sao_Paulo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,0.000039,2087,2116,0,0
6042,,,6042,Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-26.3111,-69.765198,5240,-4,S,America/Santiago,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0.000039,2088,2117,0,0
6043,,,6043,Pucón Airport,Pucon,Chile,ZPC,SCPC,-39.292801,-71.915901,853,-4,S,America/Santiago,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2097,0,0.000039,2089,2118,0,0
6044,,,6044,Sorocaba Airport,Sorocaba,Brazil,SOD,SDCO,-23.478001,-47.490002,2077,-3,S,America/Sao_Paulo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2098,0,0.000039,2090,2119,0,0
6045,,,6045,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.910206,-89.617401,62,-6,U,Pacific/Galapagos,airport,OurAirports,,,,1,1,2,4,4,8,9,0.236247,0.246513,0,0.000136,0.000101,941,0,0.000098,0,19,0,0.001032
6046,,,6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.99589,-79.371902,4056,-5,U,America/Guayaquil,airport,OurAirports,,,,2,2,4,2,2,4,9,0.240304,0.252648,0,0.000257,0.000261,941,1,0.000068,0,19,1,0.002278
6047,,,6047,General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.978519,-79.626602,32,-5,U,America/Guayaquil,airport,OurAirports,,,,3,3,6,3,3,6,9,0.240506,0.253286,0,0.000325,0.00033,941,1,0.000082,0,19,1,0.00295
6048,,,6048,Port Stanley Airport,Stanley,Falkland Islands,PSY,SFAL,-51.685699,-57.777599,75,-3,U,Atlantic/Stanley,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2099,0,0.000039,2091,2120,0,0
6049,,,6049,Santa Ana Airport,Cartago,Colombia,CRC,SKGO,4.75818,-75.9557,2979,-5,U,America/Bogota,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0.000039,2092,2121,0,0
6050,,,6050,La Jagua Airport,Garzón,Colombia,\N,SKGZ,2.1464,-75.6944,2620,-5,U,America/Bogota,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2101,0,0.000039,2093,2122,0,0
6051,,,6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5,U,America/Bogota,airport,OurAirports,,,,1,1,2,1,1,2,9,0.199656,0.206686,0,0.000007,0.000007,941,0,0.00007,0,19,0,0.000208
6052,,,6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,590,-5,U,America/Bogota,airport,OurAirports,,,,1,1,2,1,1,2,9,0.199605,0.206553,0,0.000006,0.000006,941,0,0.000071,0,19,0,0.000193
6053,,,6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,12,-5,U,America/Bogota,airport,OurAirports,,,,1,1,2,1,1,2,9,0.199694,0.206899,0,0.000006,0.000006,941,0,0.000069,0,19,0,0.000242
6054,,,6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,460,-5,U,America/Bogota,airport,OurAirports,,,,2,2,4,3,3,6,8,0.249344,0.263218,0,0.000395,0.000397,941,1,0.000096,0,19,1,0.003117
6055,,,6055,El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,1028,-5,U,America/Bogota,airport,OurAirports,,,,1,1,2,2,2,4,8,0.249324,0.263058,0,0.000389,0.000391,941,0,0.000071,0,19,0,0.002907
6056,,,6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-10.8206,-65.345596,557,-4,U,America/La_Paz,airport,OurAirports,,,,1,1,2,1,1,2,10,0.169249,0.173781,0,0.000001,0,1263,0,0.000083,0,19,0,0.000193
6057,,,6057,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR,-11.107663,-67.551155,597,-4,U,America/La_Paz,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2102,0,0.000039,2094,2123,0,0
6058,,,6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-11,-66,462,-4,U,America/La_Paz,airport,OurAirports,,,,1,1,2,1,1,2,10,0.169249,0.173781,0,0.000001,0,1263,0,0.000083,0,19,0,0.000193
6059,,,6059,Reyes Airport,Reyes,Bolivia,REY,SLRY,-14.3044,-67.353401,935,-4,U,America/La_Paz,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,0.000039,2095,2124,0,0
6060,,,6060,Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,SLSB,-14.8592,-66.737503,633,-4,U,America/La_Paz,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0.000039,2096,2125,0,0
6061,,,6061,Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO,5.81108,-55.190701,10,-3,U,America/Paramaribo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,0.000039,2097,2126,0,0
6062,,,6062,Mucuri Airport,Mucuri,Brazil,MVS,SNMU,-18.048901,-39.864201,276,-3,S,America/Fortaleza,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2106,0,0.000039,2098,2127,0,0
6065,,,6065,Caballococha Airport,Caballococha,Peru,\N,SPBC,-3.91686,-70.508202,328,-5,U,America/Lima,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,0.000039,2099,2128,0,0
6066,,,6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.13918,-78.489403,8781,-5,U,America/Lima,airport,OurAirports,,,,1,1,2,2,2,4,8,0.252355,0.264296,0,0.00034,0.000342,1263,0,0.000067,0,19,0,0.002531
6067,,,6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-9.87881,-76.204803,6070,-5,U,America/Lima,airport,OurAirports,,,,1,1,2,2,2,4,8,0.252355,0.264296,0,0.00034,0.000342,1263,0,0.000067,0,19,0,0.002531
6068,,,6068,Maria Reiche Neuman Airport,Nazca,Peru,NZC,SPZA,-14.854,-74.961502,1860,-5,U,America/Lima,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,0.000039,2100,2129,0,0
6069,,,6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-27.9067,-54.520401,984,-3,S,America/Sao_Paulo,airport,OurAirports,,,,1,1,2,1,1,2,10,0.181897,0.18784,1567.5,0.000074,0,1263,1,0.000055,0,19,0.5,0.00099
6070,,,6070,El Jagüel / Punta del Este Airport,Maldonado,Uruguay,\N,SUPE,-34.917,-54.917,66,-3,S,America/Montevideo,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,0.000039,2101,2130,0,0
6071,,,6071,Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS,10.249978,-67.649422,1338,-4,U,America/Caracas,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0.000039,2102,2131,0,0
6072,,,6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,8.624139,-71.672668,250,-4,U,America/Caracas,airport,OurAirports,,,,2,2,4,3,3,6,9,0.246948,0.260017,0,0.000338,0.000339,941,1,0.000084,0,19,1,0.002583
6073,,,6073,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.8708,-61.8465,598,-4,S,America/Boa_Vista,airport,OurAirports,,,,1,1,2,2,2,4,9,0.209545,0.217563,0,0.000021,0.000021,1263,0,0.000078,0,19,0,0.00043
6074,,,6074,Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,17.635799,-61.828602,15,-4,U,America/Antigua,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2111,0,0.000039,2103,2132,0,0
6075,,,6075,La Désirade Airport,Grande Anse,Guadeloupe,DSD,TFFA,16.296902,-61.0844,10,-4,U,America/Guadeloupe,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2112,0,0.000039,2104,2133,0,0
6076,,,6076,Baillif Airport,Basse Terre,Guadeloupe,BBR,TFFB,16.0133,-61.742199,59,-4,U,America/Guadeloupe,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,0.000039,2105,2134,0,0
6077,,,6077,St-François Airport,St-François,Guadeloupe,SFC,TFFC,16.257799,-61.262501,10,-4,U,America/Guadeloupe,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,0.000039,2106,2135,0,0
6078,,,6078,Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM,15.8687,-61.27,16,-4,U,America/Guadeloupe,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,0.000039,2107,2136,0,0
6079,,,6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.2057,-62.589901,14,-4,U,America/St_Kitts,airport,OurAirports,,,,6,5,11,9,8,17,8,0.247924,0.261075,2.37925,0.000985,0.000988,941,0.733333,0.000125,0,19,0.733333,0.007908
6080,,,6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,18.4464,-64.427498,9,-4,U,America/Tortola,airport,OurAirports,,,,2,2,4,4,4,8,9,0.243741,0.255392,0,0.000508,0.000522,941,1,0.000074,0,19,1,0.003911
6081,,,6081,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,TVSB,12.9884,-61.262001,15,-4,U,America/St_Vincent,airport,OurAirports,,,,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0.000039,2108,2137,0,0
