Source,Target,Type,Id,Label,timeset,Weight,airline,source_airport,dest_airport,codeshare,equipment,airline_name,airline_iata,airline_icao,airline_callsign,airline_country,source_airport_name,source_airport_city,source_airport_country,source_airport_iata,source_airport_icao,source_airport_latitude,source_airport_longitude,source_airport_type,source_airport_data_source,dest_airport_name,dest_airport_city,dest_airport_country,dest_airport_iata,dest_airport_icao,dest_airport_latitude,dest_airport_longitude,dest_airport_type,plane_name,plane_iata,plane_icao,edge,background_map_edge
5967,7090,Directed,2584,,,1,7H,ANI,SHX,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Aniak Airport,Aniak,United States,ANI,PANI,61.5816,-159.542999,airport,OurAirports,Shageluk Airport,Shageluk,United States,SHX,PAHX,62.692299,-159.569,airport,,,,"('ANI', 'SHX')",
6713,5962,Directed,2585,,,1,7H,ANV,HCR,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Anvik Airport,Anvik,United States,ANV,PANV,62.646702,-160.190994,airport,OurAirports,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.188301,-159.774994,airport,,,,"('ANV', 'HCR')",
6714,7220,Directed,2587,,,1,7H,ATK,AIN,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.4673,-157.436005,airport,OurAirports,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.638,-159.994995,airport,,,,"('ATK', 'AIN')",
6714,3571,Directed,2588,,,1,7H,ATK,BRW,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.4673,-157.436005,airport,OurAirports,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,,,,"('ATK', 'BRW')",
7199,7087,Directed,2590,,,1,7H,AUK,EMK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.680042,-164.659927,airport,OurAirports,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.786098,-164.490997,airport,,,,"('AUK', 'EMK')",
3599,6960,Directed,2593,,,1,7H,BET,CYF,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Chefornak Airport,Chefornak,United States,CYF,PACK,60.1492,-164.285995,airport,,,,"('BET', 'CYF')",
3599,6716,Directed,2595,,,1,7H,BET,HPB,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.523899,-166.147003,airport,,,,"('BET', 'HPB')",
3599,7213,Directed,2596,,,1,7H,BET,KKH,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.9608,-162.880997,airport,,,,"('BET', 'KKH')",
3599,5964,Directed,2597,,,1,7H,BET,KLG,Y,CNA CNC,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003,airport,,,,"('BET', 'KLG')",
3599,7094,Directed,2598,,,1,7H,BET,KUK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Kasigluk Airport,Kasigluk,United States,KUK,PFKA,60.874401,-162.524002,airport,,,,"('BET', 'KUK')",
3599,7096,Directed,2599,,,1,7H,BET,KWK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005,airport,,,,"('BET', 'KWK')",
3599,8200,Directed,2604,,,1,7H,BET,OOK,Y,CNA CNC,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.541401,-165.087006,airport,,,,"('BET', 'OOK')",
3599,5968,Directed,2607,,,1,7H,BET,VAK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,OurAirports,Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,airport,,,,"('BET', 'VAK')",
7178,6755,Directed,2609,,,2,8E,BKC,DRG,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Buckland Airport,Buckland,United States,BKC,PABL,65.981598,-161.149002,airport,OurAirports,Deering Airport,Deering,United States,DRG,PADE,66.069603,-162.766006,airport,,,,"('BKC', 'DRG')",
7178,3693,Directed,2610,,,2,8E,BKC,OTZ,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Buckland Airport,Buckland,United States,BKC,PABL,65.981598,-161.149002,airport,OurAirports,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.884697,-162.598999,airport,,,,"('BKC', 'OTZ')",
3571,7220,Directed,2611,,,1,7H,BRW,AIN,Y,BE1 CNC,Era Alaska,7H,ERR,ERAH,United States,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,OurAirports,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.638,-159.994995,airport,,,,"('BRW', 'AIN')",
3571,6714,Directed,2612,,,1,7H,BRW,ATK,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,OurAirports,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.4673,-157.436005,airport,,,,"('BRW', 'ATK')",
3571,7092,Directed,2613,,,1,7H,BRW,NUI,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,OurAirports,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.209999,-151.005997,airport,,,,"('BRW', 'NUI')",
3571,3414,Directed,2614,,,1,7H,BRW,PIZ,Y,CNC BE1,Era Alaska,7H,ERR,ERAH,United States,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,OurAirports,Point Lay LRRS Airport,Point Lay,United States,PIZ,PPIZ,69.732903,-163.005005,airport,,,,"('BRW', 'PIZ')",
3411,3420,Directed,2615,,,1,7H,BTI,FYU,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Barter Island LRRS Airport,Barter Island,United States,BTI,PABA,70.134003,-143.582001,airport,OurAirports,Fort Yukon Airport,Fort Yukon,United States,FYU,PFYU,66.571503,-145.25,airport,,,,"('BTI', 'FYU')",
3411,3620,Directed,2616,,,1,7H,BTI,SCC,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Barter Island LRRS Airport,Barter Island,United States,BTI,PABA,70.134003,-143.582001,airport,OurAirports,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.194702,-148.464996,airport,,,,"('BTI', 'SCC')",
6960,7201,Directed,2622,,,1,7H,CYF,KPN,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Chefornak Airport,Chefornak,United States,CYF,PACK,60.1492,-164.285995,airport,OurAirports,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932999,-164.031006,airport,,,,"('CYF', 'KPN')",
6755,7178,Directed,2623,,,2,8E,DRG,BKC,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Deering Airport,Deering,United States,DRG,PADE,66.069603,-162.766006,airport,OurAirports,Buckland Airport,Buckland,United States,BKC,PABL,65.981598,-161.149002,airport,,,,"('DRG', 'BKC')",
6755,3693,Directed,2624,,,2,8E,DRG,OTZ,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Deering Airport,Deering,United States,DRG,PADE,66.069603,-162.766006,airport,OurAirports,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.884697,-162.598999,airport,,,,"('DRG', 'OTZ')",
7184,7190,Directed,2626,,,2,8E,ELI,KKA,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Elim Airport,Elim,United States,ELI,PFEL,64.6147,-162.272003,airport,OurAirports,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.939499,-161.154007,airport,,,,"('ELI', 'KKA')",
7184,3615,Directed,2627,,,2,8E,ELI,OME,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Elim Airport,Elim,United States,ELI,PFEL,64.6147,-162.272003,airport,OurAirports,Nome Airport,Nome,United States,OME,PAOM,64.512199,-165.445007,airport,,,,"('ELI', 'OME')",
7087,7199,Directed,2628,,,1,7H,EMK,AUK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.786098,-164.490997,airport,OurAirports,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.680042,-164.659927,airport,,,,"('EMK', 'AUK')",
3420,3411,Directed,2636,,,1,7H,FYU,BTI,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Fort Yukon Airport,Fort Yukon,United States,FYU,PFYU,66.571503,-145.25,airport,OurAirports,Barter Island LRRS Airport,Barter Island,United States,BTI,PABA,70.134003,-143.582001,airport,,,,"('FYU', 'BTI')",
3764,3832,Directed,2638,,,1,7H,GAL,FAI,,BE1,Era Alaska,7H,ERR,ERAH,United States,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,OurAirports,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,64.815102,-147.856003,airport,,,,"('GAL', 'FAI')",
3764,7108,Directed,2639,,,1,7H,GAL,HSL,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,OurAirports,Huslia Airport,Huslia,United States,HSL,PAHL,65.697899,-156.350998,airport,,,,"('GAL', 'HSL')",
3764,6722,Directed,2642,,,1,7H,GAL,RBY,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,OurAirports,Ruby Airport,Ruby,United States,RBY,PARY,64.727203,-155.470001,airport,,,,"('GAL', 'RBY')",
6715,3615,Directed,2643,,,2,8E,GAM,OME,Y,BE1,Bering Air,8E,BRG,BERING AIR,United States,Gambell Airport,Gambell,United States,GAM,PAGM,63.7668,-171.733002,airport,OurAirports,Nome Airport,Nome,United States,OME,PAOM,64.512199,-165.445007,airport,,,,"('GAM', 'OME')",
6715,6724,Directed,2644,,,2,8E,GAM,SVA,Y,BE1,Bering Air,8E,BRG,BERING AIR,United States,Gambell Airport,Gambell,United States,GAM,PAGM,63.7668,-171.733002,airport,OurAirports,Savoonga Airport,Savoonga,United States,SVA,PASA,63.686401,-170.492996,airport,,,,"('GAM', 'SVA')",
7185,3615,Directed,2645,,,1,7H,GLV,OME,Y,PAG,Era Alaska,7H,ERR,ERAH,United States,Golovin Airport,Golovin,United States,GLV,PAGL,64.550499,-163.007004,airport,OurAirports,Nome Airport,Nome,United States,OME,PAOM,64.512199,-165.445007,airport,,,,"('GLV', 'OME')",
7185,7188,Directed,2646,,,2,8E,GLV,WMO,Y,PA2,Bering Air,8E,BRG,BERING AIR,United States,Golovin Airport,Golovin,United States,GLV,PAGL,64.550499,-163.007004,airport,OurAirports,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.689201,-163.412994,airport,Piper PA-31 Navajo,PA2,PA31,"('GLV', 'WMO')",
5962,5967,Directed,2647,,,1,7H,HCR,ANI,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.188301,-159.774994,airport,OurAirports,Aniak Airport,Aniak,United States,ANI,PANI,61.5816,-159.542999,airport,,,,"('HCR', 'ANI')",
5962,6713,Directed,2648,,,2,7S,HCR,ANV,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.188301,-159.774994,airport,OurAirports,Anvik Airport,Anvik,United States,ANV,PANV,62.646702,-160.190994,airport,,,,"('HCR', 'ANV')",
6716,7209,Directed,2650,,,1,7H,HPB,SCM,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.523899,-166.147003,airport,OurAirports,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.845299,-165.570999,airport,,,,"('HPB', 'SCM')",
6716,5968,Directed,2651,,,1,7H,HPB,VAK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.523899,-166.147003,airport,OurAirports,Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,airport,,,,"('HPB', 'VAK')",
7108,3764,Directed,2652,,,1,7H,HSL,GAL,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Huslia Airport,Huslia,United States,HSL,PAHL,65.697899,-156.350998,airport,OurAirports,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,,,,"('HSL', 'GAL')",
7108,7208,Directed,2653,,,1,7H,HSL,KYU,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Huslia Airport,Huslia,United States,HSL,PAHL,65.697899,-156.350998,airport,OurAirports,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.876099,-157.727005,airport,,,,"('HSL', 'KYU')",
7179,7181,Directed,2654,,,2,8E,IAN,ORV,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK,66.975998,-160.436996,airport,OurAirports,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.817902,-161.018997,airport,,,,"('IAN', 'ORV')",
7179,3693,Directed,2655,,,2,8E,IAN,OTZ,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK,66.975998,-160.436996,airport,OurAirports,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.884697,-162.598999,airport,,,,"('IAN', 'OTZ')",
6717,3764,Directed,2656,,,1,7H,KAL,GAL,Y,CNC BE1,Era Alaska,7H,ERR,ERAH,United States,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.319099,-158.740997,airport,OurAirports,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,,,,"('KAL', 'GAL')",
6717,7111,Directed,2657,,,1,7H,KAL,NUL,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.319099,-158.740997,airport,OurAirports,Nulato Airport,Nulato,United States,NUL,PANU,64.729301,-158.074005,airport,,,,"('KAL', 'NUL')",
7190,7184,Directed,2660,,,1,7H,KKA,ELI,Y,PAG,Era Alaska,7H,ERR,ERAH,United States,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.939499,-161.154007,airport,OurAirports,Elim Airport,Elim,United States,ELI,PFEL,64.6147,-162.272003,airport,,,,"('KKA', 'ELI')",
7190,7192,Directed,2661,,,2,8E,KKA,SKK,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.939499,-161.154007,airport,OurAirports,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.371101,-161.223999,airport,,,,"('KKA', 'SKK')",
7190,7088,Directed,2662,,,1,7H,KKA,UNK,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.939499,-161.154007,airport,OurAirports,Unalakleet Airport,Unalakleet,United States,UNK,PAUN,63.888401,-160.798996,airport,,,,"('KKA', 'UNK')",
7213,3599,Directed,2663,,,1,7H,KKH,BET,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.9608,-162.880997,airport,OurAirports,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,,,,"('KKH', 'BET')",
5964,5967,Directed,2667,,,1,7H,KLG,ANI,Y,CNA CNC,Era Alaska,7H,ERR,ERAH,United States,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003,airport,OurAirports,Aniak Airport,Aniak,United States,ANI,PANI,61.5816,-159.542999,airport,,,,"('KLG', 'ANI')",
5964,3599,Directed,2668,,,1,7H,KLG,BET,Y,CNA CNC,Era Alaska,7H,ERR,ERAH,United States,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003,airport,OurAirports,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,,,,"('KLG', 'BET')",
5964,7098,Directed,2669,,,2,7S,KLG,RSH,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003,airport,OurAirports,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.778885,-161.319458,airport,,,,"('KLG', 'RSH')",
7207,7087,Directed,2670,,,1,7H,KOT,EMK,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030602,-163.533005,airport,OurAirports,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.786098,-164.490997,airport,,,,"('KOT', 'EMK')",
7207,6718,Directed,2671,,,1,7H,KOT,KSM,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030602,-163.533005,airport,OurAirports,St Mary's Airport,St Mary's,United States,KSM,PASM,62.060501,-163.302002,airport,,,,"('KOT', 'KSM')",
7201,3599,Directed,2673,,,1,7H,KPN,BET,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932999,-164.031006,airport,OurAirports,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,,,,"('KPN', 'BET')",
6718,7207,Directed,2676,,,1,7H,KSM,KOT,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,St Mary's Airport,St Mary's,United States,KSM,PASM,62.060501,-163.302002,airport,OurAirports,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030602,-163.533005,airport,,,,"('KSM', 'KOT')",
6718,5966,Directed,2677,,,1,7H,KSM,MOU,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,St Mary's Airport,St Mary's,United States,KSM,PASM,62.060501,-163.302002,airport,OurAirports,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095402,-163.682007,airport,,,,"('KSM', 'MOU')",
7183,7186,Directed,2679,,,1,7H,KTS,TLA,Y,PAG,Era Alaska,7H,ERR,ERAH,United States,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.331299,-166.466003,airport,OurAirports,Teller Airport,Teller,United States,TLA,PATE,65.240402,-166.339005,airport,,,,"('KTS', 'TLA')",
7183,7187,Directed,2680,,,2,8E,KTS,WAA,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.331299,-166.466003,airport,OurAirports,Wales Airport,Wales,United States,WAA,PAIW,65.622593,-168.095,airport,,,,"('KTS', 'WAA')",
6719,3693,Directed,2682,,,2,8E,KVL,OTZ,Y,CNC,Bering Air,8E,BRG,BERING AIR,United States,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.736198,-164.563004,airport,OurAirports,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.884697,-162.598999,airport,,,,"('KVL', 'OTZ')",
7096,7213,Directed,2684,,,1,7H,KWK,KKH,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005,airport,OurAirports,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.9608,-162.880997,airport,,,,"('KWK', 'KKH')",
7096,7201,Directed,2685,,,1,7H,KWK,KPN,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005,airport,OurAirports,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932999,-164.031006,airport,,,,"('KWK', 'KPN')",
7206,6767,Directed,2687,,,1,7H,KWN,TOG,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.7551,-161.845,airport,OurAirports,Togiak Airport,Togiak Village,United States,TOG,PATG,59.052799,-160.397003,airport,,,,"('KWN', 'TOG')",
7095,3599,Directed,2688,,,1,7H,KWT,BET,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Kwethluk Airport,Kwethluk,United States,KWT,PFKW,60.790298,-161.444,airport,OurAirports,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,,,,"('KWT', 'BET')",
7208,3764,Directed,2690,,,1,7H,KYU,GAL,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.876099,-157.727005,airport,OurAirports,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,,,,"('KYU', 'GAL')",
7097,7098,Directed,2691,,,1,7H,MLL,RSH,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM,61.8643,-162.026001,airport,OurAirports,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.778885,-161.319458,airport,,,,"('MLL', 'RSH')",
5966,6718,Directed,2692,,,1,7H,MOU,KSM,Y,CNA,Era Alaska,7H,ERR,ERAH,United States,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095402,-163.682007,airport,OurAirports,St Mary's Airport,St Mary's,United States,KSM,PASM,62.060501,-163.302002,airport,,,,"('MOU', 'KSM')",
6720,3599,Directed,2694,,,1,7H,MYU,BET,Y,CNA CNC,Era Alaska,7H,ERR,ERAH,United States,Mekoryuk Airport,Mekoryuk,United States,MYU,PAMY,60.371399,-166.270996,airport,OurAirports,Bethel Airport,Bethel,United States,BET,PABE,60.7798,-161.837997,airport,,,,"('MYU', 'BET')",
7092,3571,Directed,2697,,,1,7H,NUI,BRW,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.209999,-151.005997,airport,OurAirports,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,airport,,,,"('NUI', 'BRW')",
7092,3620,Directed,2698,,,1,7H,NUI,SCC,Y,BE1,Era Alaska,7H,ERR,ERAH,United States,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.209999,-151.005997,airport,OurAirports,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.194702,-148.464996,airport,,,,"('NUI', 'SCC')",
7111,3764,Directed,2699,,,1,7H,NUL,GAL,Y,CNC,Era Alaska,7H,ERR,ERAH,United States,Nulato Airport,Nulato,United States,NUL,PANU,64.729301,-158.074005,airport,OurAirports,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.736198,-156.936997,airport,,,,"('NUL', 'GAL')",
7111,6717,Directed,2700,,,1,7H,NUL,KAL,Y,CNC BE1,Era Alaska,7H,ERR,ERAH,United States,Nulato Airport,Nulato,United States,NUL,PANU,64.729301,-158.074005,airport,OurAirports,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.319099,-158.740997,airport,,,,"('NUL', 'KAL')",
